Session,Subject,Epoch_len,Epoch_Start,Label,Condition,ECG_Rate_Mean,ECG_Rate_SD,RSP_Rate_Mean,RSP_Amplitude_Mean,RSP_Rate_SD,Pupil_PctMax_Mean,Pupil_PctMax_Max,Pupil_PctMax_SD
20260413_Freddy_trill(ecg_resp).acq,Freddy,30,1080.0,silence,trill,403.6895990614221,20.55911797212842,78.80874354707268,0.7339723318355665,7.375328430704173,88.9578654631951,102.84699314894696,9.07295031076865
20260413_Freddy_trill(ecg_resp).acq,Freddy,30,1110.0,silence,trill,373.6232528134285,10.47312852264866,79.84015675150151,0.5818369191235043,4.87141680734059,70.71137158720583,91.62649073839127,13.19399017304749
20260413_Freddy_trill(ecg_resp).acq,Freddy,30,1140.0,silence,trill,366.1271004521071,14.10212995796502,81.13147280983108,0.6594285812725752,7.557523350096894,84.17331297662903,96.66582085765035,6.216770961881681
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,0.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,30.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,60.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,90.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,120.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,150.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,180.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,210.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,240.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,270.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,300.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,330.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,360.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,390.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,420.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,450.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,480.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,510.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,540.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,570.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,600.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,630.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,660.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,690.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,720.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,750.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,780.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,810.0,silence,silence,,,,,,,,
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,840.0,silence,silence,381.45258988417277,0.524829192316326,67.30055222964963,0.47957051553299684,7.943678020222236,79.62948975744334,90.99289070972407,6.11252658574673
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,870.0,silence,silence,392.02281674196706,25.675193792308686,72.18941636175099,0.4698150580621454,3.607335961758196,78.6154666371208,90.34220990480782,7.092477126448382
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,900.0,silence,silence,401.42766347845946,5.24677814889726,69.70225398744657,0.4921392285954107,2.326228636315906,82.29604310790666,91.03506446559827,5.631973228324189
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,930.0,silence,silence,399.11399838352094,5.696564693170288,68.91757806520704,0.4891452933942019,2.274710977793046,84.90276736195949,92.33642607543078,5.251675967032421
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,960.0,silence,silence,388.71881729921364,8.417323528058844,68.98083764104251,0.4659395897644733,3.7646293880989425,86.38950999297121,97.07193637787685,8.376374040689344
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,990.0,silence,silence,368.8803781198663,34.243429920545296,68.04956324267296,0.46344445327174344,4.34090291521977,87.44470723860971,100.49403542595495,6.450401688839285
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1020.0,silence,silence,381.5432377939164,9.596530059174512,66.54900045901375,0.4792773760713532,2.778113279197513,79.45312762585618,90.99289070972407,6.926004172085688
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1050.0,washout,silence,378.81620634139387,12.516039200778204,66.64997916126379,0.4799753392001116,3.579813077204513,89.84298537357569,95.98144354741535,5.633895675418913
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1080.0,silence,silence,364.9761755428769,8.6095319183207,66.35918466418939,0.45966978554751586,4.26667865589316,87.1723201029891,96.08989034823473,5.811164421735991
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1110.0,silence,silence,372.16669417771027,12.297973882294489,64.33301500119389,0.47513922312502294,4.6263607907233535,84.80373930831928,98.55404265574165,7.817822382110917
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1140.0,silence,silence,375.2472302309375,11.085008703981504,66.69317236585985,0.45468791518838947,6.426592649503569,91.43408737201256,98.57814194481263,4.615586070907585
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1170.0,silence,silence,352.3697028365508,20.211485713448255,66.92793442189917,0.4762831805620978,5.865251143713686,88.06449999688067,97.27678033498012,7.370221338738805
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1200.0,silence,silence,358.4996313528066,9.142678431908925,65.15214366859081,0.4564139939940721,5.015135183438757,90.59536261058868,97.12615977828654,5.083566289178933
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1230.0,silence,silence,356.58088119454476,13.86679141958454,64.76173899860535,0.452683992076136,6.363723493614889,91.36521141063567,99.6505603084709,5.899241278390372
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1260.0,washout,silence,350.73470154912656,13.052348213981327,66.03218978322656,0.43230175790299064,6.126429066498733,88.62448261102996,102.31353175081335,9.6577367543853
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1290.0,silence,silence,352.3183123094394,14.44826223389856,64.9032707277884,0.43266168347535555,4.0118416162320445,87.4372934917482,100.0,8.725226082353368
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1320.0,silence,silence,344.76723323313195,14.18510326908354,63.140805896657845,0.4573763107578277,7.421588178351813,92.44613412166225,101.31943607663574,6.004505152881015
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1350.0,silence,silence,326.46747567442446,20.448432007651423,65.85145014547457,0.4355959706862963,4.147967247565925,91.82205855349736,100.70490420532595,6.588271462951303
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1380.0,silence,silence,348.0225156783403,16.582212256275756,66.00094259334321,0.43920694285970013,6.11946464682229,90.08593824664429,98.69261356789974,7.60701555614994
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1410.0,silence,silence,347.134280142052,7.11105457189318,66.1252740388527,0.4223108391079154,6.96676084427037,93.00510357997798,99.44571635136764,4.1126166057658535
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1440.0,washout,silence,342.8211449332663,23.89049480596508,65.06413100535994,0.4320560318229937,6.371499909555083,91.16742038759125,100.92782262923244,7.185944820719859
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1470.0,silence,silence,334.61497571147765,13.730720730854388,63.2565147091651,0.46668149696837985,4.117139931656169,92.25128922025691,100.7531027834679,10.162235160602759
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1500.0,silence,silence,349.1603335715279,18.769699879819946,65.31350404641438,0.42762648923886704,6.842885357004088,89.20187095787459,100.13254608989035,6.786292972275465
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1530.0,silence,silence,342.8705800078923,14.802981768845964,61.659548440817865,0.43927186556536213,6.326284335650624,85.16857196636064,95.86697192432824,8.654002062910486
20260414_Poppy_silence(ecg_resp).acq,Poppy,30,1560.0,silence,silence,325.1146779692309,20.96024212006301,62.429117944990395,0.4339958885725079,7.595854830055734,90.30093356344697,100.52415953729366,8.649589198233162
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,0.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,30.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,60.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,90.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,120.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,150.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,180.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,210.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,240.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,270.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,300.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,330.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,360.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,390.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,420.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,450.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,480.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,510.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,540.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,570.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,600.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,630.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,660.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,690.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,720.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,750.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,780.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,810.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,840.0,silence,silence,,,,,,,,
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,870.0,silence,silence,330.92335861531177,10.140620637853745,92.75813519696882,1.329321584211636,6.4185645827532465,83.32581199096563,98.9414162666842,8.720813047384981
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,900.0,silence,silence,315.59496403965494,11.127136696850881,89.96686120399532,1.3302809942678966,7.40910901502784,63.65842176054748,94.01012558353607,15.322565026123806
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,930.0,silence,silence,316.5863817025053,9.151843984014311,86.84405687332571,1.2917082102855366,5.809362426007215,71.73783179616875,103.40587809849431,20.174699673491734
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,960.0,silence,silence,302.6658328006438,8.391511554286847,82.09032076032993,1.306111040822473,6.949235673264016,44.19551420817883,82.89828391084227,8.917545970324909
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,990.0,silence,silence,305.4546404050115,6.7697903177277,84.17770365664154,1.3022434161714442,5.178137278249102,49.974731706371955,93.674797817082,13.338969103522931
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1020.0,silence,silence,310.1687458454145,15.231712610557796,81.1604694732635,1.3477038423856191,6.88907007666528,62.69106171764906,93.05674271812742,17.766255987629837
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1050.0,silence,silence,309.453464837945,11.72506739739449,86.4668281514534,1.2987943900897159,4.036718314086679,66.04158249732293,101.36103622854888,14.663975016100245
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1080.0,washout,silence,307.6468628283573,13.571589129892288,83.35082186063696,1.336130371793877,4.817286766094982,62.368496814861125,96.31796962324938,19.67833652778303
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1110.0,silence,silence,293.0765281452664,8.541300004686343,83.88031782972483,1.2632374702948785,5.4043028401762525,53.11229432608911,94.16890186280311,16.55123092835512
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1140.0,silence,silence,282.55369015973974,13.431024740043364,77.60382533238356,1.2964278484738752,7.033592164230954,58.76829698597699,101.76211453744493,17.933028175508127
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1170.0,silence,silence,307.79142141351764,9.856430574994857,85.39471359778507,1.29159040148692,4.176335704653103,53.39129415323768,80.7285160102571,9.489707803322123
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1200.0,silence,silence,282.8959836240359,10.281515395590954,77.1483194015759,1.3100339167631172,4.720432951231387,41.51297993625203,65.04701163784601,9.098298143266137
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1230.0,silence,silence,294.3779170449535,16.291073937880732,83.61445984045619,1.2223145048151889,5.475545693150478,65.945270763181,100.92708264843185,15.238381157274942
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1260.0,washout,silence,295.88524176538004,13.760046741284166,82.74944823688485,1.301406349687317,5.905845872930617,51.88382086637622,100.0,16.822453601112638
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1290.0,silence,silence,281.4307013010301,12.15841965049492,80.25639981354128,1.2348559847327425,6.029305680287009,45.906166555425635,67.90058517982773,9.622285372018943
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1320.0,silence,silence,281.70151267756336,9.082163862902977,79.97002859246956,1.2126138179261348,6.697341116466759,40.328857519879016,79.80800841606943,7.141085818083629
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1350.0,silence,silence,293.40772395930804,20.530490709685594,81.8364904961055,1.2478718894957896,4.835251128123931,57.79042886788251,96.94259977644816,15.09841383306373
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1380.0,silence,silence,302.596159832655,33.923541816917236,81.39715361024204,1.2625513082454731,6.315704618611782,49.237082430937306,98.25103557104346,18.77627517828326
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1410.0,silence,silence,313.6280092493045,18.08548777725499,82.12842830760262,1.5453547393368945,7.38650308858183,59.45396665765987,95.91689131435335,15.937168925988852
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1440.0,silence,silence,284.5600524141903,10.212757549601868,82.63853751345206,1.353402778035628,5.390114091255163,55.68971769266529,93.53014662370964,16.357204704764378
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1470.0,washout,silence,294.73089124217535,14.800817525445579,83.69385933438288,1.3199638061195433,6.430735845366775,62.04412773292025,104.08968373989084,20.314271360332693
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1500.0,silence,silence,292.30581193091473,12.380438245314563,79.66760022598405,1.3978236611822983,4.95997740348398,55.312406752049164,101.15063449273455,23.970293545075844
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1530.0,silence,silence,292.73888156729186,9.970665346093858,86.43283652190728,1.32422610782782,5.90877420553508,57.73605959713327,90.2031691761457,16.24057756635638
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1560.0,silence,silence,290.2800920884642,9.06112310403787,77.51207194291898,1.3879606687300674,5.71104179502685,60.756166808159236,98.4154119271484,20.031268491400287
20260416_Freddy_silence(ecg_resp).acq,Freddy,30,1590.0,silence,silence,290.2769834787009,14.419380699522039,79.76441824674237,1.321863215856171,5.780559337308191,70.66005968012959,99.84219869813926,18.069811031519812
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,0.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,30.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,60.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,90.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,120.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,150.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,180.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,210.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,240.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,270.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,300.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,330.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,360.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,390.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,420.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,450.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,480.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,510.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,540.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,570.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,600.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,630.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,660.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,690.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,720.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,750.0,silence,tsik,,,,,,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,780.0,silence,tsik,424.1173103249868,2.040410358356056,88.19591461257352,0.10149571374654673,4.585839324911873,95.95429376746335,99.89814395654142,3.1088710788719567
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,810.0,silence,tsik,428.19309230105307,1.8633139832689676,92.72472287277746,0.0909191522343028,4.71375371016923,95.29940744617957,101.75984608420099,3.0658116242465097
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,840.0,silence,tsik,427.97447926995125,1.510590220771032,91.20593502961275,0.09000156961280546,3.3960844699174273,94.74124026973851,101.45427795382527,2.5599655313785235
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,870.0,silence,tsik,426.78971903795116,1.2323471573178966,88.98579266019723,0.08868830176982526,3.475679175728465,94.45237400726941,99.473743775464,2.5991812989291447
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,900.0,silence,tsik,425.92896463740215,1.1134778372284366,88.36451922966977,0.08316266137898971,2.885390661780243,93.27148629477823,98.54572204617475,2.8966280514792566
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,930.0,silence,tsik,424.449097269847,2.1297428260746103,84.58742650185862,0.08476814221576827,2.6667689909831935,93.27963331824355,99.50203712086918,3.7062293994987527
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,960.0,tsik,tsik,420.8735557960763,6.7792073769191274,82.63285554856833,0.08594021873650838,4.930270508168492,92.58216817945126,100.94499773653236,4.923312641479222
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,990.0,washout,tsik,423.97160935953184,1.3872841468351818,83.14954214844991,0.08098642516237979,5.195437080059122,93.08694894311391,96.9726120416478,2.3674621226973938
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1020.0,silence,tsik,416.7625178844823,4.675396778803705,81.1935425231453,0.09475619947651345,3.601202165732992,92.6146227200262,99.67745586238117,5.599006136162311
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1050.0,silence,tsik,420.65347511271284,2.1752931992022306,80.57917501550548,0.07454908136913375,4.5942601197007775,89.12831421379265,97.75350837483025,4.80282308645355
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1080.0,silence,tsik,417.36896139346265,7.223913635397624,80.67810218646133,0.0856131913678781,5.003635072956357,94.61776218500076,99.38886373924854,3.5353094102072253
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1110.0,silence,tsik,419.6570377321594,4.339528137157018,78.31880894542684,0.0801125998304843,3.7975146298785867,94.42939230556134,99.81326392032594,2.790848954280608
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1140.0,tsik,tsik,411.6111317791235,4.593102907065522,77.82949203303785,0.08967545258461439,3.6962961710449274,93.47788042730612,100.99592575826166,5.086510429344345
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1170.0,washout,tsik,404.543030404329,4.368075443851085,78.2010205797163,0.08893623932418955,5.116658987161389,89.75454732596545,98.36464463558171,5.306316491652403
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1200.0,silence,tsik,404.64998950323474,8.493771751384218,74.3703915119537,0.09265112261114172,3.886548109024916,90.61007539460978,97.52150294250792,5.038750611557557
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1230.0,silence,tsik,400.840200136104,7.3971682461098505,75.29467849485745,0.08532159945020822,4.404736439198787,90.92172632221063,99.54730647351742,5.908527013687103
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1260.0,silence,tsik,399.3106912628497,10.21348201009177,74.06131758422899,0.08770704053501925,3.6960596590142414,90.46067172756725,100.37913082842915,6.842681591700517
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1290.0,silence,tsik,392.40790596541706,11.3755100058072,70.10703958506444,0.08773613027706431,4.252653080950036,90.75448385395903,98.415572657311,5.197842877588732
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1320.0,silence,tsik,384.1164961304363,13.215822541900938,75.05339876941976,0.07424827582305507,6.3495126345601856,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1350.0,tsik,tsik,361.4560339643308,20.972727379802354,68.1245221552376,0.09018823981275073,4.109768330347726,,,
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1380.0,washout,tsik,385.9957534351486,19.759792534310318,73.27107897248993,0.07923977415805575,4.102765098122968,93.32754275248008,100.40328667060503,6.80544522824618
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1410.0,silence,tsik,386.95569596212005,9.512168255754439,73.78050283301572,0.08560041670413227,3.5142360286881678,94.48385902518967,100.53757356269806,4.1407961863531915
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1440.0,silence,tsik,367.89151662928,12.115547041937678,68.70914811288293,0.10001681078692087,2.706161903823398,93.17839421287078,100.0,6.665593834126784
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1470.0,silence,tsik,378.274491832548,8.032984768037382,70.93243515830332,0.09325493707797672,3.1193372848463774,95.02373567395641,100.91104572204617,3.5392147970842824
20260417_Poppy_tsik(ecg_resp).acq,Poppy,30,1500.0,silence,tsik,362.9925758941814,13.747562485358964,70.28937566488293,0.0974637356726832,3.9384590110860924,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,0.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,30.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,60.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,90.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,120.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,150.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,180.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,210.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,240.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,270.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,300.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,330.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,360.0,silence,silence,,,,,,,,
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,390.0,silence,silence,380.26842340072415,0.9686581075625359,131.13923862763414,0.12937049613695625,3.0534055266214817,67.79317633547308,75.45088054317844,5.137733545272479
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,420.0,silence,silence,390.3556311502115,2.1590150598790068,120.58483660447651,0.14468378305983995,6.476233989036598,69.16922049935393,89.57493457811727,13.313192446588685
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,450.0,silence,silence,390.3685899366354,4.730275339440601,126.04844465888749,0.13114249071168207,9.146361211257876,76.94334880648435,96.83145908480091,15.800323122408708
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,480.0,silence,silence,392.2445280935042,3.038814385002585,118.93459983127232,0.1488407483497571,6.569026238367217,73.75515040499239,105.20546007496993,16.479533698452943
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,510.0,silence,silence,398.1083528025111,5.05986001562081,119.2797114483917,0.18477844425593778,16.713394531392442,73.48439464104372,100.87700686045689,17.34210587622666
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,540.0,silence,silence,393.4847151706249,6.804786047946746,113.82667410346089,0.16403805849675493,4.272106216305915,72.27926634064508,99.61807765754297,18.583997326060096
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,570.0,silence,silence,393.79747897258204,6.440314004114192,119.89774581841114,0.17909750021820564,14.481906309094166,74.4736379753836,100.76384468491406,20.904607674958033
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,600.0,washout,silence,390.6130472482802,4.142065105475378,109.73058195864864,0.17497134414997192,6.327950324688148,68.9405106627652,96.60513473371526,17.25047071545005
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,630.0,silence,silence,385.01848840666725,3.2399394344002395,113.5258020605482,0.15624537234194277,9.885532131206649,64.93217829479316,81.25751467571965,12.568622129395683
20260511_Plusle_silence(ecg_resp).acq,Plusle,30,660.0,silence,silence,379.8321834405129,6.853023818475443,111.53492923070085,0.16157449065131954,7.025926543542033,69.44078034436644,92.09986561991654,14.590839138841933
